Unnamed: 0,trial_order_number,num_of_classes,noise_type(t),noise_ratio(alpha),noise_proportion_corrected(beta),machine_learning_model(f),dataset_size_proprotion(s),dataset_size,classes_info,accuracy_before_correction(acc_0),accuracy_after_correction(acc_beta),"R(beta, 0)","D(beta, 0)",num_of_corrected_noise,"B/C_ratio_D(beta,0)","B/C_ratio_R(beta,0)","B/C_ratio_D(beta,0)_correctedAmount","B/C_ratio_R(beta,0)_correctedAmount"
2928,2,10,NCAR,0.15,90.0%,cnn,100%,60000.0,10cls,0.8996,0.9089,0.0926294820717139,0.0093,8100.000000000001,0.0103333333333333,0.1029216467463487,1.148148148148148e-06,1.1435738527372085e-05
2929,2,10,NCAR,0.15,100.0%,cnn,100%,60000.0,10cls,0.8996,0.9141,0.1444223107569727,0.0145,9000.0,0.0145,0.1444223107569727,1.6111111111111111e-06,1.604692341744141e-05
2930,3,10,NCAR,0.15,10.0%,cnn,100%,60000.0,10cls,0.8929,0.8991,0.0578898225957048,0.0061999999999999,900.0,0.061999999999999,0.578898225957048,6.888888888888778e-06,6.432202510633866e-05
2931,3,10,NCAR,0.15,20.0%,cnn,100%,60000.0,10cls,0.8929,0.8962,0.0308123249299717,0.0032999999999999,1800.0,0.0164999999999994,0.1540616246498584,1.8333333333332776e-06,1.7117958294428723e-05
2932,3,10,NCAR,0.15,30.0%,cnn,100%,60000.0,10cls,0.8929,0.8995,0.0616246498599434,0.0065999999999999,2700.0,0.0219999999999996,0.2054154995331446,2.4444444444444074e-06,2.282394439257163e-05
2933,3,10,NCAR,0.15,40.0%,cnn,100%,60000.0,10cls,0.8929,0.9008,0.073762838468721,0.0079,3600.0,0.01975,0.1844070961718025,2.1944444444444445e-06,2.04896773524225e-05
2934,3,10,NCAR,0.15,50.0%,cnn,100%,60000.0,10cls,0.8929,0.9049,0.112044817927171,0.012,4500.0,0.024,0.224089635854342,2.666666666666667e-06,2.489884842826022e-05
2935,3,10,NCAR,0.15,60.0%,cnn,100%,60000.0,10cls,0.8929,0.905,0.1129785247432306,0.0121,5400.0,0.0201666666666666,0.1882975412387176,2.240740740740741e-06,2.0921949026524184e-05
2936,3,10,NCAR,0.15,70.0%,cnn,100%,60000.0,10cls,0.8929,0.909,0.150326797385621,0.0161,6300.000000000001,0.0229999999999999,0.2147525676937442,2.5555555555555557e-06,2.3861396410416026e-05
2937,3,10,NCAR,0.15,80.0%,cnn,100%,60000.0,10cls,0.8929,0.9054,0.1167133520074692,0.0124999999999999,7200.0,0.0156249999999998,0.1458916900093365,1.7361111111110972e-06,1.6210187778815167e-05
2938,3,10,NCAR,0.15,90.0%,cnn,100%,60000.0,10cls,0.8929,0.9128,0.1858076563958909,0.0198999999999999,8100.000000000001,0.022111111111111,0.2064529515509898,2.456790123456777e-06,2.2939216838998876e-05
2939,3,10,NCAR,0.15,100.0%,cnn,100%,60000.0,10cls,0.8929,0.9105,0.1643323996265168,0.0175999999999999,9000.0,0.0175999999999999,0.1643323996265168,1.9555555555555445e-06,1.825915551405742e-05
2940,4,10,NCAR,0.15,10.0%,cnn,100%,60000.0,10cls,0.8959,0.8986,0.0259365994236304,0.0026999999999999,900.0,0.0269999999999989,0.2593659942363039,2.9999999999998887e-06,2.8818443804033776e-05
2941,4,10,NCAR,0.15,20.0%,cnn,100%,60000.0,10cls,0.8959,0.8988,0.0278578290105669,0.0029,1800.0,0.0144999999999999,0.1392891450528345,1.611111111111111e-06,1.5476571672537164e-05
